id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
49964,1010,gigwell,Gigwell,https://www.ycombinator.com/companies/gigwell,Account Executive (Hunter Role – Live Events),/companies/gigwell/jobs/O90CU3A-account-executive-hunter-role-live-events,https://www.ycombinator.com/companies/gigwell/jobs/O90CU3A-account-executive-hunter-role-live-events,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D49964&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1010,"Los Angeles  / Santa Monica, CA, US / Remote (US)",Full-time,sales,,Sales,$50K - $90K,0.25% - 0.50%,3+ years,,US citizen/visa only,,False,about 4 years,7 days
93163,1018,pocketsuite,PocketSuite,https://www.ycombinator.com/companies/pocketsuite,Marketing Generalist - SMB Growth & Strategy,/companies/pocketsuite/jobs/JwwrzBW-marketing-generalist-smb-growth-strategy,https://www.ycombinator.com/companies/pocketsuite/jobs/JwwrzBW-marketing-generalist-smb-growth-strategy,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93163&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1018,US / Remote (US),Full-time,marketing,,Marketing,$65K - $80K,,3+ years,,US citizen/visa only,,False,21 days,
1084,1018,pocketsuite,PocketSuite,https://www.ycombinator.com/companies/pocketsuite,Lead Generalist Engineer,/companies/pocketsuite/jobs/WIUGZgMa8-lead-generalist-engineer,https://www.ycombinator.com/companies/pocketsuite/jobs/WIUGZgMa8-lead-generalist-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D1084&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1018,US / Remote (US),Full-time,eng,Full stack,Engineering,$174K - $192K,0.25% - 0.50%,6+ years,,US citizen/visa only,Android; Go; iOS; Java; JavaScript; Kotlin; Nginx; Objective-C; PostgreSQL; Python; React; Swift; TypeScript; Linux,False,about 8 years,2 months
47932,1018,pocketsuite,PocketSuite,https://www.ycombinator.com/companies/pocketsuite,Customer Success Product Expert & Business Coach,/companies/pocketsuite/jobs/4fAltNV-customer-success-product-expert-business-coach,https://www.ycombinator.com/companies/pocketsuite/jobs/4fAltNV-customer-success-product-expert-business-coach,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D47932&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1018,Remote (US),Full-time,support,,Support,$55K - $65K,0.10%,3+ years,,US citizen/visa only,,False,over 4 years,
72243,1033,netomi,Netomi,https://www.ycombinator.com/companies/netomi,Technical Customer Success Manager,/companies/netomi/jobs/SCRjlNT-technical-customer-success-manager,https://www.ycombinator.com/companies/netomi/jobs/SCRjlNT-technical-customer-success-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D72243&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1033,Toronto/North America (Remote),Full-time,support,,Support,,,,,US citizen/visa only,,False,over 1 year,5 months
59353,1037,function-of-beauty,Function of Beauty,https://www.ycombinator.com/companies/function-of-beauty,Graphic Designer,/companies/function-of-beauty/jobs/JeM3Hv2-graphic-designer,https://www.ycombinator.com/companies/function-of-beauty/jobs/JeM3Hv2-graphic-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D59353&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1037,"New York, NY, US",Full-time,design,Brand/graphic design,Design,$70K - $80K,,3+ years,,Will sponsor,,False,over 3 years,
88046,1042,podium,Podium,https://www.ycombinator.com/companies/podium,Staff AI Engineer - USA,/companies/podium/jobs/qgKxAEM-staff-ai-engineer-usa,https://www.ycombinator.com/companies/podium/jobs/qgKxAEM-staff-ai-engineer-usa,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88046&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1042,"Lehi, UT, US / Remote (US)",Full-time,eng,Full stack,Engineering,$190K - $215K,,11+ years,,US citizen/visa only,,False,4 months,3 months
88045,1042,podium,Podium,https://www.ycombinator.com/companies/podium,Staff AI Engineer - Utah,/companies/podium/jobs/l8BTq6f-staff-ai-engineer-utah,https://www.ycombinator.com/companies/podium/jobs/l8BTq6f-staff-ai-engineer-utah,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88045&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1042,"Lehi, UT, US",Full-time,eng,Full stack,Engineering,$190K - $215K,,11+ years,,US citizen/visa only,,False,4 months,
88044,1042,podium,Podium,https://www.ycombinator.com/companies/podium,Senior AI Engineer - Utah,/companies/podium/jobs/pp9fqBd-senior-ai-engineer-utah,https://www.ycombinator.com/companies/podium/jobs/pp9fqBd-senior-ai-engineer-utah,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D88044&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1042,"Lehi, UT, US",Full-time,eng,Full stack,Engineering,$160K - $190K,,6+ years,,US citizen/visa only,,False,4 months,
7345,1044,apollo-io,Apollo.io,https://www.ycombinator.com/companies/apollo-io,Senior Backend Software Engineer (Remote),/companies/apollo-io/jobs/bpP1Hez4x-senior-backend-software-engineer-remote,https://www.ycombinator.com/companies/apollo-io/jobs/bpP1Hez4x-senior-backend-software-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D7345&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1044,Remote (US),Full-time,eng,Backend,Engineering,,,3+ years,,US citizen/visa only,Java; JavaScript; Ruby; Ruby on Rails,False,almost 8 years,
7343,1044,apollo-io,Apollo.io,https://www.ycombinator.com/companies/apollo-io,Senior Fullstack Software Engineer (Remote),/companies/apollo-io/jobs/vRi7OomEN-senior-fullstack-software-engineer-remote,https://www.ycombinator.com/companies/apollo-io/jobs/vRi7OomEN-senior-fullstack-software-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D7343&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1044,Remote (US),Full-time,eng,Full stack,Engineering,,,6+ years,,US citizen/visa only,Java; JavaScript; Node.js; React; Ruby; Ruby on Rails,False,almost 8 years,
7547,1044,apollo-io,Apollo.io,https://www.ycombinator.com/companies/apollo-io,Senior DevOps Engineer (Remote),/companies/apollo-io/jobs/b8xshtC6C-senior-devops-engineer-remote,https://www.ycombinator.com/companies/apollo-io/jobs/b8xshtC6C-senior-devops-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D7547&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1044,Remote (US),Full-time,eng,Devops,Engineering,,,3+ years,,US citizen/visa only,Google Cloud; Kubernetes; Docker,False,almost 8 years,
64753,1047,thunkable,Thunkable,https://www.ycombinator.com/companies/thunkable,Engineering Manager,/companies/thunkable/jobs/XGP1YBu-engineering-manager,https://www.ycombinator.com/companies/thunkable/jobs/XGP1YBu-engineering-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D64753&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1047,"San Francisco, CA",Full-time,eng,Full stack,Engineering,,,,,US citizen/visa only,,False,about 2 years,
64752,1047,thunkable,Thunkable,https://www.ycombinator.com/companies/thunkable,Chief of Staff,/companies/thunkable/jobs/NE71icJ-chief-of-staff,https://www.ycombinator.com/companies/thunkable/jobs/NE71icJ-chief-of-staff,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D64752&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1047,"San Francisco, CA",Full-time,operations,,Operations,,,,,US citizen/visa only,,False,about 2 years,
92020,1051,gecko-robotics,Gecko Robotics,https://www.ycombinator.com/companies/gecko-robotics,Software Engineer | Government,/companies/gecko-robotics/jobs/ze67ohK-software-engineer-government,https://www.ycombinator.com/companies/gecko-robotics/jobs/ze67ohK-software-engineer-government,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92020&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1051,"New York, NY, US / Boston, MA, US",Full-time,eng,Full stack,Engineering,$180K - $235K,,3+ years,,US citizen/visa only,Amazon Web Services (AWS); Microsoft Azure; Google Cloud; Python; React; TypeScript; Design systems,False,about 2 months,
90123,1079,sendbird,Sendbird,https://www.ycombinator.com/companies/sendbird,AI-First Full Stack Marketer,/companies/sendbird/jobs/zUtYFDs-ai-first-full-stack-marketer,https://www.ycombinator.com/companies/sendbird/jobs/zUtYFDs-ai-first-full-stack-marketer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90123&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1079,"San Mateo, CA, US",Full-time,marketing,,Marketing,$140K - $180K,,3+ years,,US citizen/visa only,,False,3 months,
78262,1080,relativity-space,Relativity Space,https://www.ycombinator.com/companies/relativity-space,"Manager, Test, Release & Deployment Engineering",/companies/relativity-space/jobs/wUC4l17-manager-test-release-deployment-engineering,https://www.ycombinator.com/companies/relativity-space/jobs/wUC4l17-manager-test-release-deployment-engineering,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78262&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1080,"Long Beach, CA, US",Full-time,eng,Engineering manager,Engineering,$198K - $218K,,6+ years,,US citizen/visa only,,False,10 months,
78258,1080,relativity-space,Relativity Space,https://www.ycombinator.com/companies/relativity-space,"Senior Software Engineer, Flight Software",/companies/relativity-space/jobs/JO8XbnG-senior-software-engineer-flight-software,https://www.ycombinator.com/companies/relativity-space/jobs/JO8XbnG-senior-software-engineer-flight-software,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78258&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1080,"Long Beach, CA, US",Full-time,eng,Embedded systems,Engineering,$165K - $211K,,6+ years,,US citizen/visa only,,False,10 months,
78248,1080,relativity-space,Relativity Space,https://www.ycombinator.com/companies/relativity-space,"Senior Software Engineer, Full Stack",/companies/relativity-space/jobs/iyaKG21-senior-software-engineer-full-stack,https://www.ycombinator.com/companies/relativity-space/jobs/iyaKG21-senior-software-engineer-full-stack,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78248&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1080,"Long Beach, CA, US",Full-time,eng,Full stack,Engineering,$165K - $211K,,6+ years,,US citizen/visa only,Python; React,False,10 months,16 days
68520,1093,astranis,Astranis,https://www.ycombinator.com/companies/astranis,Senior Software Test Engineer - Payload,/companies/astranis/jobs/R05uS8N-senior-software-test-engineer-payload,https://www.ycombinator.com/companies/astranis/jobs/R05uS8N-senior-software-test-engineer-payload,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68520&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1093,"San Francisco, CA, US",Full-time,eng,Hardware,Engineering,$150K,,6+ years,,US citizen/visa only,Python,False,over 1 year,
93200,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,Sales Development Representative(SDR),/companies/mixrank/jobs/Uhkr2Yg-sales-development-representative-sdr,https://www.ycombinator.com/companies/mixrank/jobs/Uhkr2Yg-sales-development-representative-sdr,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93200&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,NG / CO / AR / GY / IN / NP / Remote (NG; CO; AR; GY; IN; NP),Full-time,sales,,Sales,$500 - $1K / monthly,,1+ years,,US citizen/visa only,,False,20 days,
92353,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Colombia), Full-Time",/companies/mixrank/jobs/CAQNfS1-junior-software-engineer-remote-colombia-full-time,https://www.ycombinator.com/companies/mixrank/jobs/CAQNfS1-junior-software-engineer-remote-colombia-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92353&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,CO / Remote (CO),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92343,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Mexico), Full-Time",/companies/mixrank/jobs/bcv4Cgc-junior-software-engineer-remote-mexico-full-time,https://www.ycombinator.com/companies/mixrank/jobs/bcv4Cgc-junior-software-engineer-remote-mexico-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92343&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,MX / Remote (MX),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92349,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Indonesia), Full-Time",/companies/mixrank/jobs/izU5pmG-junior-software-engineer-remote-indonesia-full-time,https://www.ycombinator.com/companies/mixrank/jobs/izU5pmG-junior-software-engineer-remote-indonesia-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92349&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,ID / Remote (ID),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
72514,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Global), Full-Time",/companies/mixrank/jobs/Fnwsojk-junior-software-engineer-remote-global-full-time,https://www.ycombinator.com/companies/mixrank/jobs/Fnwsojk-junior-software-engineer-remote-global-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D72514&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,Remote,Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,PostgreSQL; Python; TypeScript; SQL; Linux,False,over 1 year,
92351,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Georgia), Full-Time",/companies/mixrank/jobs/TrDUKhT-junior-software-engineer-remote-georgia-full-time,https://www.ycombinator.com/companies/mixrank/jobs/TrDUKhT-junior-software-engineer-remote-georgia-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92351&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,GE / Remote (GE),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92352,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Thailand), Full-Time",/companies/mixrank/jobs/pWSIcDq-junior-software-engineer-remote-thailand-full-time,https://www.ycombinator.com/companies/mixrank/jobs/pWSIcDq-junior-software-engineer-remote-thailand-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92352&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,TH / Remote (TH),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92345,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Argentina), Full-Time",/companies/mixrank/jobs/8KuxnBG-junior-software-engineer-remote-argentina-full-time,https://www.ycombinator.com/companies/mixrank/jobs/8KuxnBG-junior-software-engineer-remote-argentina-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92345&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,AR / Remote (AR),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
91542,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,Customer Success Intern (Remote – US Pacific Time),/companies/mixrank/jobs/DRNZaCO-customer-success-intern-remote-us-pacific-time,https://www.ycombinator.com/companies/mixrank/jobs/DRNZaCO-customer-success-intern-remote-us-pacific-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91542&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,BR / AR / MX / Remote (BR; AR; MX),Full-time,operations,,Operations,$500 - $1K / monthly,,Any (new grads ok),,US citizenship/visa not required,,False,2 months,
92346,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Kazakhstan), Full-Time",/companies/mixrank/jobs/gOT5QMa-junior-software-engineer-remote-kazakhstan-full-time,https://www.ycombinator.com/companies/mixrank/jobs/gOT5QMa-junior-software-engineer-remote-kazakhstan-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92346&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,KZ / Remote (KZ),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92350,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Türkiye), Full-Time",/companies/mixrank/jobs/LM1SbcV-junior-software-engineer-remote-turkiye-full-time,https://www.ycombinator.com/companies/mixrank/jobs/LM1SbcV-junior-software-engineer-remote-turkiye-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92350&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,TR / Remote (TR),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92344,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Egypt), Full-Time",/companies/mixrank/jobs/14dB1n7-junior-software-engineer-remote-egypt-full-time,https://www.ycombinator.com/companies/mixrank/jobs/14dB1n7-junior-software-engineer-remote-egypt-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92344&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,EG / Remote (EG),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
92348,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Russia), Full-Time",/companies/mixrank/jobs/E2Yvkzq-junior-software-engineer-remote-russia-full-time,https://www.ycombinator.com/companies/mixrank/jobs/E2Yvkzq-junior-software-engineer-remote-russia-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92348&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,RU / Remote (RU),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
68661,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,Software Engineer - Global (Remote),/companies/mixrank/jobs/RXQspen-software-engineer-global-remote,https://www.ycombinator.com/companies/mixrank/jobs/RXQspen-software-engineer-global-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68661&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,Remote,Full-time,eng,Full stack,Engineering,$24K - $48K,,3+ years,,US citizenship/visa not required,PostgreSQL; Python; Rust; TypeScript; SQL; Linux,False,over 1 year,
92347,110,mixrank,MixRank,https://www.ycombinator.com/companies/mixrank,"Junior Software Engineer - Remote (Brazil), Full-Time",/companies/mixrank/jobs/i2hv8s4-junior-software-engineer-remote-brazil-full-time,https://www.ycombinator.com/companies/mixrank/jobs/i2hv8s4-junior-software-engineer-remote-brazil-full-time,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92347&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=110,BR / Remote (BR),Full-time,eng,Full stack,Engineering,$12K - $24K,,Any (new grads ok),,US citizenship/visa not required,,False,about 2 months,
93975,1109,billiontoone,BillionToOne,https://www.ycombinator.com/companies/billiontoone,Senior AI Engineer I,/companies/billiontoone/jobs/1dIzNNO-senior-ai-engineer-i,https://www.ycombinator.com/companies/billiontoone/jobs/1dIzNNO-senior-ai-engineer-i,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D93975&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1109,"Menlo Park, CA",Full-time,eng,Full stack,Engineering,$174K - $201K,,3+ years,,Will sponsor,,False,6 days,1 day
90768,1109,billiontoone,BillionToOne,https://www.ycombinator.com/companies/billiontoone,"Senior Software Engineer, Digital Experiences (Prenatal)",/companies/billiontoone/jobs/9ZwkJry-senior-software-engineer-digital-experiences-prenatal,https://www.ycombinator.com/companies/billiontoone/jobs/9ZwkJry-senior-software-engineer-digital-experiences-prenatal,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90768&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1109,"Menlo Park, CA, US",Full-time,eng,Full stack,Engineering,$190K - $211K,,6+ years,,US citizen/visa only,Amazon Web Services (AWS); Django; Python; React; TypeScript,False,2 months,27 days
90767,1109,billiontoone,BillionToOne,https://www.ycombinator.com/companies/billiontoone,"Senior Software Engineer, Oncology",/companies/billiontoone/jobs/FbSOrF0-senior-software-engineer-oncology,https://www.ycombinator.com/companies/billiontoone/jobs/FbSOrF0-senior-software-engineer-oncology,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90767&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1109,"Menlo Park, CA, US",Full-time,eng,Full stack,Engineering,$190K - $211K,,3+ years,,US citizen/visa only,Amazon Web Services (AWS); Django; Flask; PostgreSQL; Python; React; Heroku; Docker,False,2 months,
90769,1109,billiontoone,BillionToOne,https://www.ycombinator.com/companies/billiontoone,"Senior Software Engineer, Prenatal",/companies/billiontoone/jobs/VT6hjtG-senior-software-engineer-prenatal,https://www.ycombinator.com/companies/billiontoone/jobs/VT6hjtG-senior-software-engineer-prenatal,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90769&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1109,"Menlo Park, CA, US",Full-time,eng,Backend,Engineering,$190K - $211K,,6+ years,,US citizen/visa only,Amazon Web Services (AWS); Django; Python; React; TypeScript; Heroku; Kafka,False,2 months,
72604,1109,billiontoone,BillionToOne,https://www.ycombinator.com/companies/billiontoone,"Senior Software Engineer, Frontend",/companies/billiontoone/jobs/4qoi212-senior-software-engineer-frontend,https://www.ycombinator.com/companies/billiontoone/jobs/4qoi212-senior-software-engineer-frontend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D72604&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1109,"Menlo Park, CA, US",Full-time,eng,Frontend,Engineering,$187K - $208K,,6+ years,,Will sponsor,Django; PostgreSQL; Python; TypeScript,False,over 1 year,4 months
38964,1184,vetcove,Vetcove,https://www.ycombinator.com/companies/vetcove,Software Engineer,/companies/vetcove/jobs/XlP1cP0eQ-software-engineer,https://www.ycombinator.com/companies/vetcove/jobs/XlP1cP0eQ-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D38964&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1184,Remote (US),Full-time,eng,Full stack,Engineering,,,3+ years,,US citizen/visa only,Python,False,over 5 years,
56381,1184,vetcove,Vetcove,https://www.ycombinator.com/companies/vetcove,Engineering Manager,/companies/vetcove/jobs/VlBTYUm-engineering-manager,https://www.ycombinator.com/companies/vetcove/jobs/VlBTYUm-engineering-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56381&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=1184,Remote  / Remote (US),Full-time,eng,Full stack,Engineering,,,,,US citizen/visa only,,False,over 3 years,
75613,11895,overview,Overview,https://www.ycombinator.com/companies/overview,Sales and Applications Engineer (Manufacturing & Automation),/companies/overview/jobs/SAEM1Hi-sales-and-applications-engineer-manufacturing-automation,https://www.ycombinator.com/companies/overview/jobs/SAEM1Hi-sales-and-applications-engineer-manufacturing-automation,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D75613&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"Detroit, MI, US / Atlanta, GA, US / Charlotte, NC, US / Chicago, IL, US / Dallas, TX, US / Columbia, SC, US / Remote (Detroit, MI, US; Atlanta, GA, US; Charlotte, NC, US; Chicago, IL, US; Dallas, TX, US; Columbia, SC, US)",Full-time,sales,,Sales,$100K - $160K,,3+ years,,US citizen/visa only,,False,about 1 year,5 days
89295,11895,overview,Overview,https://www.ycombinator.com/companies/overview,AI GTM Operations Lead,/companies/overview/jobs/5oQK2VP-ai-gtm-operations-lead,https://www.ycombinator.com/companies/overview/jobs/5oQK2VP-ai-gtm-operations-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89295&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=11895,"San Francisco, CA",Full-time,operations,,Operations,$90 - $180K,,3+ years,,Will sponsor,,False,3 months,8 days
